Date,Open
13-Jun-19,"8,132.40"
14-Jun-19,"8,218.60"
15-Jun-19,"8,655.80"
16-Jun-19,"8,812.20"
17-Jun-19,"8,961.00"
18-Jun-19,"9,318.90"
19-Jun-19,"9,080.70"
20-Jun-19,"9,255.00"
21-Jun-19,"9,517.70"
22-Jun-19,"10,178.10"
23-Jun-19,"10,721.50"
24-Jun-19,"10,897.30"
25-Jun-19,"11,046.60"
26-Jun-19,"11,811.60"
27-Jun-19,"13,062.40"
28-Jun-19,"11,288.40"
29-Jun-19,"12,408.00"
30-Jun-19,"11,906.00"
1-Jul-19,"10,821.40"
2-Jul-19,"10,615.50"
3-Jul-19,"10,835.90"
4-Jul-19,"11,899.30"
5-Jul-19,"11,159.70"
6-Jul-19,"10,969.80"
7-Jul-19,"11,267.90"
8-Jul-19,"11,415.80"
9-Jul-19,"12,250.60"
10-Jul-19,"12,542.80"
11-Jul-19,"12,111.60"
12-Jul-19,"11,343.70"
13-Jul-19,"11,762.80"
14-Jul-19,"11,364.30"
15-Jul-19,"10,199.90"
16-Jul-19,"10,844.00"
17-Jul-19,"9,425.10"
18-Jul-19,"9,723.10"
19-Jul-19,"10,651.60"
20-Jul-19,"10,571.90"
21-Jul-19,"10,827.00"
22-Jul-19,"10,715.10"
23-Jul-19,"10,412.80"
24-Jul-19,"9,887.20"
25-Jul-19,"9,804.70"
26-Jul-19,"9,945.20"
27-Jul-19,"9,830.40"
28-Jul-19,"9,491.10"
29-Jul-19,"9,728.50"
30-Jul-19,"9,580.00"
31-Jul-19,"9,580.30"
1-Aug-19,"10,081.90"
2-Aug-19,"10,380.50"
3-Aug-19,"10,519.90"
4-Aug-19,"10,816.10"
5-Aug-19,"10,934.80"
6-Aug-19,"11,817.60"
7-Aug-19,"11,481.00"
8-Aug-19,"12,015.90"
9-Aug-19,"12,190.00"
10-Aug-19,"12,090.50"
11-Aug-19,"11,314.60"
12-Aug-19,"11,505.10"
13-Aug-19,"11,395.00"
14-Aug-19,"10,894.20"
15-Aug-19,"10,053.30"
16-Aug-19,"10,300.90"
17-Aug-19,"10,335.50"
18-Aug-19,"10,219.30"
19-Aug-19,"10,312.80"
20-Aug-19,"10,911.20"
21-Aug-19,"10,753.30"
22-Aug-19,"10,141.10"
23-Aug-19,"10,104.90"
24-Aug-19,"10,389.40"
25-Aug-19,"10,132.10"
26-Aug-19,"10,136.00"
27-Aug-19,"10,372.20"
28-Aug-19,"10,184.70"
29-Aug-19,"9,729.10"
30-Aug-19,"9,494.10"
31-Aug-19,"9,585.50"
1-Sep-19,"9,594.70"
2-Sep-19,"9,728.80"
3-Sep-19,"10,348.10"
4-Sep-19,"10,611.60"
5-Sep-19,"10,567.80"
6-Sep-19,"10,566.70"
7-Sep-19,"10,306.90"
8-Sep-19,"10,461.60"
9-Sep-19,"10,402.10"
10-Sep-19,"10,308.70"
11-Sep-19,"10,104.90"
12-Sep-19,"10,162.40"
13-Sep-19,"10,415.20"
14-Sep-19,"10,342.20"
15-Sep-19,"10,337.30"
16-Sep-19,"10,311.30"
17-Sep-19,"10,254.60"
18-Sep-19,"10,195.70"
19-Sep-19,"10,164.60"
20-Sep-19,"10,251.50"
21-Sep-19,"10,172.80"
22-Sep-19,"9,993.00"
23-Sep-19,"10,031.30"
24-Sep-19,"9,702.70"
25-Sep-19,"8,512.30"
26-Sep-19,"8,432.50"
27-Sep-19,"8,063.80"
28-Sep-19,"8,184.50"
29-Sep-19,"8,208.00"
30-Sep-19,"8,048.90"
1-Oct-19,"8,285.00"
2-Oct-19,"8,302.70"
3-Oct-19,"8,363.60"
4-Oct-19,"8,227.60"
5-Oct-19,"8,148.00"
6-Oct-19,"8,127.30"
7-Oct-19,"7,882.60"
8-Oct-19,"8,198.50"
9-Oct-19,"8,180.10"
10-Oct-19,"8,566.80"
11-Oct-19,"8,562.20"
12-Oct-19,"8,267.60"
13-Oct-19,"8,304.30"
14-Oct-19,"8,281.30"
15-Oct-19,"8,353.40"
16-Oct-19,"8,167.10"
17-Oct-19,"8,000.40"
18-Oct-19,"8,073.30"
19-Oct-19,"7,948.30"
20-Oct-19,"7,957.40"
21-Oct-19,"8,224.10"
22-Oct-19,"8,207.40"
23-Oct-19,"8,031.00"
24-Oct-19,"7,476.80"
25-Oct-19,"7,422.80"
26-Oct-19,"8,658.40"
27-Oct-19,"9,230.60"
28-Oct-19,"9,530.10"
29-Oct-19,"9,206.50"
30-Oct-19,"9,411.30"
31-Oct-19,"9,157.90"
1-Nov-19,"9,153.10"
2-Nov-19,"9,230.30"
3-Nov-19,"9,300.50"
4-Nov-19,"9,198.70"
5-Nov-19,"9,396.10"
6-Nov-19,"9,311.20"
7-Nov-19,"9,339.20"
8-Nov-19,"9,223.60"
9-Nov-19,"8,778.10"
10-Nov-19,"8,804.70"
11-Nov-19,"9,036.90"
12-Nov-19,"8,737.40"
13-Nov-19,"8,813.20"
14-Nov-19,"8,782.90"
15-Nov-19,"8,660.80"
16-Nov-19,"8,476.20"
17-Nov-19,"8,497.40"
18-Nov-19,"8,510.30"
19-Nov-19,"8,207.70"
20-Nov-19,"8,145.70"
21-Nov-19,"8,099.40"
22-Nov-19,"7,627.90"
23-Nov-19,"7,271.60"
24-Nov-19,"7,325.00"
25-Nov-19,"6,924.70"
26-Nov-19,"7,115.50"
27-Nov-19,"7,162.80"
28-Nov-19,"7,510.60"
29-Nov-19,"7,426.60"
30-Nov-19,"7,742.70"
1-Dec-19,"7,546.50"
2-Dec-19,"7,395.90"
3-Dec-19,"7,298.10"
4-Dec-19,"7,291.90"
5-Dec-19,"7,204.60"
6-Dec-19,"7,399.20"
7-Dec-19,"7,530.40"
8-Dec-19,"7,510.80"
9-Dec-19,"7,524.80"
10-Dec-19,"7,356.20"
11-Dec-19,"7,235.80"
12-Dec-19,"7,208.00"
13-Dec-19,"7,208.40"
14-Dec-19,"7,255.20"
15-Dec-19,"7,080.80"
16-Dec-19,"7,128.50"
17-Dec-19,"6,903.50"
18-Dec-19,"6,613.50"
19-Dec-19,"7,276.40"
20-Dec-19,"7,165.50"
21-Dec-19,"7,196.40"
22-Dec-19,"7,156.30"
23-Dec-19,"7,496.20"
24-Dec-19,"7,322.40"
25-Dec-19,"7,268.30"
26-Dec-19,"7,225.00"
27-Dec-19,"7,210.80"
28-Dec-19,"7,261.90"
29-Dec-19,"7,321.60"
30-Dec-19,"7,397.50"
31-Dec-19,"7,261.50"
