Date,Open
18-Apr-18,"7,908.50"
19-Apr-18,"8,179.00"
20-Apr-18,"8,292.30"
21-Apr-18,"8,867.00"
22-Apr-18,"8,923.60"
23-Apr-18,"8,809.30"
24-Apr-18,"8,952.70"
25-Apr-18,"9,645.00"
26-Apr-18,"8,874.50"
27-Apr-18,"9,282.80"
28-Apr-18,"8,940.80"
29-Apr-18,"9,352.20"
30-Apr-18,"9,415.80"
1-May-18,"9,245.10"
2-May-18,"9,076.80"
3-May-18,"9,244.20"
4-May-18,"9,747.60"
5-May-18,"9,709.50"
6-May-18,"9,859.60"
7-May-18,"9,651.10"
8-May-18,"9,373.90"
9-May-18,"9,194.90"
10-May-18,"9,319.20"
11-May-18,"9,026.00"
12-May-18,"8,409.60"
13-May-18,"8,489.10"
14-May-18,"8,693.40"
15-May-18,"8,674.00"
16-May-18,"8,477.00"
17-May-18,"8,344.60"
18-May-18,"8,064.40"
19-May-18,"8,244.70"
20-May-18,"8,243.90"
21-May-18,"8,529.50"
22-May-18,"8,403.80"
23-May-18,"8,005.70"
24-May-18,"7,512.30"
25-May-18,"7,593.90"
26-May-18,"7,478.50"
27-May-18,"7,361.90"
28-May-18,"7,367.30"
29-May-18,"7,119.30"
30-May-18,"7,469.20"
31-May-18,"7,400.80"
1-Jun-18,"7,502.50"
2-Jun-18,"7,530.80"
3-Jun-18,"7,646.60"
4-Jun-18,"7,729.30"
5-Jun-18,"7,507.40"
6-Jun-18,"7,631.50"
7-Jun-18,"7,661.00"
8-Jun-18,"7,697.90"
9-Jun-18,"7,622.10"
10-Jun-18,"7,515.80"
11-Jun-18,"6,775.20"
12-Jun-18,"6,885.90"
13-Jun-18,"6,558.50"
14-Jun-18,"6,312.30"
15-Jun-18,"6,647.30"
16-Jun-18,"6,410.00"
17-Jun-18,"6,505.80"
18-Jun-18,"6,460.50"
19-Jun-18,"6,719.80"
20-Jun-18,"6,752.30"
21-Jun-18,"6,765.80"
22-Jun-18,"6,728.20"
23-Jun-18,"6,055.20"
24-Jun-18,"6,167.90"
25-Jun-18,"6,155.10"
26-Jun-18,"6,256.90"
27-Jun-18,"6,081.10"
28-Jun-18,"6,154.90"
29-Jun-18,"5,883.20"
30-Jun-18,"6,213.40"
1-Jul-18,"6,398.50"
2-Jul-18,"6,349.10"
3-Jul-18,"6,618.60"
4-Jul-18,"6,513.80"
5-Jul-18,"6,598.00"
6-Jul-18,"6,546.50"
7-Jul-18,"6,617.70"
8-Jul-18,"6,765.40"
9-Jul-18,"6,715.10"
10-Jul-18,"6,668.40"
11-Jul-18,"6,307.20"
12-Jul-18,"6,389.10"
13-Jul-18,"6,250.80"
14-Jul-18,"6,229.50"
15-Jul-18,"6,254.80"
16-Jul-18,"6,362.80"
17-Jul-18,"6,729.80"
18-Jul-18,"7,321.60"
19-Jul-18,"7,383.90"
20-Jul-18,"7,477.60"
21-Jul-18,"7,339.30"
22-Jul-18,"7,409.00"
23-Jul-18,"7,412.40"
24-Jul-18,"7,723.10"
25-Jul-18,"8,404.90"
26-Jul-18,"8,173.90"
27-Jul-18,"7,936.90"
28-Jul-18,"8,186.80"
29-Jul-18,"8,231.50"
30-Jul-18,"8,214.70"
31-Jul-18,"8,176.40"
1-Aug-18,"7,728.50"
2-Aug-18,"7,606.40"
3-Aug-18,"7,535.60"
4-Aug-18,"7,418.90"
5-Aug-18,"7,014.00"
6-Aug-18,"7,027.80"
7-Aug-18,"6,943.60"
8-Aug-18,"6,725.20"
9-Aug-18,"6,283.70"
10-Aug-18,"6,539.50"
11-Aug-18,"6,152.80"
12-Aug-18,"6,232.10"
13-Aug-18,"6,313.00"
14-Aug-18,"6,255.30"
15-Aug-18,"6,190.20"
16-Aug-18,"6,256.90"
17-Aug-18,"6,306.70"
18-Aug-18,"6,581.80"
19-Aug-18,"6,379.10"
20-Aug-18,"6,474.20"
21-Aug-18,"6,268.10"
22-Aug-18,"6,482.20"
23-Aug-18,"6,359.90"
24-Aug-18,"6,521.20"
25-Aug-18,"6,680.60"
26-Aug-18,"6,734.90"
27-Aug-18,"6,712.70"
28-Aug-18,"6,897.60"
29-Aug-18,"7,074.60"
30-Aug-18,"7,029.20"
31-Aug-18,"6,993.70"
1-Sep-18,"7,032.40"
2-Sep-18,"7,189.60"
3-Sep-18,"7,289.80"
4-Sep-18,"7,264.20"
5-Sep-18,"7,377.50"
6-Sep-18,"6,706.80"
7-Sep-18,"6,514.10"
8-Sep-18,"6,390.90"
9-Sep-18,"6,184.30"
10-Sep-18,"6,238.50"
11-Sep-18,"6,320.70"
12-Sep-18,"6,293.90"
13-Sep-18,"6,338.00"
14-Sep-18,"6,482.90"
15-Sep-18,"6,482.60"
16-Sep-18,"6,519.00"
17-Sep-18,"6,500.20"
18-Sep-18,"6,251.90"
19-Sep-18,"6,342.00"
20-Sep-18,"6,390.40"
21-Sep-18,"6,490.90"
22-Sep-18,"6,766.70"
23-Sep-18,"6,729.60"
24-Sep-18,"6,713.30"
25-Sep-18,"6,590.60"
26-Sep-18,"6,443.00"
27-Sep-18,"6,463.70"
28-Sep-18,"6,685.70"
29-Sep-18,"6,633.90"
30-Sep-18,"6,603.90"
1-Oct-18,"6,635.20"
2-Oct-18,"6,608.20"
3-Oct-18,"6,549.90"
4-Oct-18,"6,509.20"
5-Oct-18,"6,584.20"
6-Oct-18,"6,639.10"
7-Oct-18,"6,596.30"
8-Oct-18,"6,611.00"
9-Oct-18,"6,669.60"
10-Oct-18,"6,650.60"
11-Oct-18,"6,618.00"
12-Oct-18,"6,239.20"
13-Oct-18,"6,291.30"
14-Oct-18,"6,321.60"
15-Oct-18,"6,326.80"
16-Oct-18,"6,712.40"
17-Oct-18,"6,718.90"
18-Oct-18,"6,690.10"
19-Oct-18,"6,576.40"
20-Oct-18,"6,511.70"
21-Oct-18,"6,575.90"
22-Oct-18,"6,583.00"
23-Oct-18,"6,558.60"
24-Oct-18,"6,531.20"
25-Oct-18,"6,532.50"
26-Oct-18,"6,507.00"
27-Oct-18,"6,510.00"
28-Oct-18,"6,494.60"
29-Oct-18,"6,486.10"
30-Oct-18,"6,336.70"
31-Oct-18,"6,327.90"
1-Nov-18,"6,365.90"
2-Nov-18,"6,400.50"
3-Nov-18,"6,424.50"
4-Nov-18,"6,386.20"
5-Nov-18,"6,478.20"
6-Nov-18,"6,460.40"
7-Nov-18,"6,503.10"
8-Nov-18,"6,565.30"
9-Nov-18,"6,473.80"
10-Nov-18,"6,411.90"
11-Nov-18,"6,427.10"
12-Nov-18,"6,445.00"
13-Nov-18,"6,435.00"
14-Nov-18,"6,428.90"
15-Nov-18,"5,854.00"
16-Nov-18,"5,723.50"
17-Nov-18,"5,636.20"
18-Nov-18,"5,621.00"
19-Nov-18,"5,660.40"
20-Nov-18,"4,883.60"
21-Nov-18,"4,523.00"
22-Nov-18,"4,646.40"
23-Nov-18,"4,360.90"
24-Nov-18,"4,397.30"
25-Nov-18,"3,920.30"
26-Nov-18,"4,061.00"
27-Nov-18,"3,840.30"
28-Nov-18,"3,866.40"
29-Nov-18,"4,265.50"
30-Nov-18,"4,296.80"
1-Dec-18,"4,038.70"
2-Dec-18,"4,196.20"
3-Dec-18,"4,160.30"
4-Dec-18,"3,899.90"
5-Dec-18,"3,958.10"
6-Dec-18,"3,771.40"
7-Dec-18,"3,508.90"
8-Dec-18,"3,422.30"
9-Dec-18,"3,430.30"
10-Dec-18,"3,566.90"
11-Dec-18,"3,460.40"
12-Dec-18,"3,390.20"
13-Dec-18,"3,466.20"
14-Dec-18,"3,315.40"
15-Dec-18,"3,247.80"
16-Dec-18,"3,228.60"
17-Dec-18,"3,248.30"
18-Dec-18,"3,526.00"
19-Dec-18,"3,668.10"
20-Dec-18,"3,687.20"
21-Dec-18,"4,075.20"
22-Dec-18,"3,850.90"
23-Dec-18,"3,964.30"
24-Dec-18,"3,944.50"
25-Dec-18,"4,025.60"
26-Dec-18,"3,762.80"
27-Dec-18,"3,793.40"
28-Dec-18,"3,587.10"
29-Dec-18,"3,861.60"
30-Dec-18,"3,708.20"
31-Dec-18,"3,815.10"
